crmu6: critesion murinum, wall barley
crna: crepis nana, dwarf alpine hawksbeard
crne3: crepis neomexicana, fiddleleaf hawksbeard
crne5: crataegus neofluvialis, fleshy hawthorn
crnu2: cryptantha nubigena, sierra cryptantha
croc: crepis occidentalis, largeflower hawksbeard
crpa7: cryptantha pattersonii, sanddune cryptantha
crpe12: crepis perplexans, fiddleleaf hawksbeard
crpe9: crataegus pertomentosa, fleshy hawthorn
crpi5: crataegus pisifera, fleshy hawthorn
crpu11: crataegus putnamiana, fireberry hawthorn
crpu13: critesion pusillum, little barley
crri: crataegus rivularis, river hawthorn
crro12: crataegus rotundifolia, fireberry hawthorn
crro6: cryptantha rollinsii, rollins` cryptantha
crru3: crepis runcinata, fiddleleaf hawksbeard
crsa11: crataegus saeva, fleshy hawthorn
crsa7: crassula saginoides, wrinkleseed pygmyweed
crsc2: cryptantha scoparia, pinyon desert cryptantha
crse3: cryptantha sericea, silky cryptantha
crsh2: cryptantha sheldonii, buttecandle
crsh4: crataegus shirleyensis, fleshy hawthorn
crsi10: crataegus silvestris, fleshy hawthorn
crsi8: crataegus sicca, fireberry hawthorn
crso4: crassula solierii, smoothseed pygmyweed
crsp4: cryptantha spiculifera, snake river cryptantha
crst2: cryptogramma stelleri, fragile rockbrake
crst5: cryptantha stricta, yampa river cryptantha
crsu11: crataegus subrotundifolia, fireberry hawthorn
crsu14: cryptantha suffruticosa, james` cryptantha
crsu15: cryptantha subcapitata, wallowa cryptantha
crsu5: crataegus succulenta, fleshy hawthorn
crsy: crataegus sylvestris, fleshy hawthorn
crte3: crepis tectorum, narrowleaf hawksbeard
crte4: croton texensis, texas croton
crth: cryptantha thyrsiflora, calcareous cryptantha
crto4: cryptantha torreyana, torrey`s cryptantha
crve8: crataegus venulosa, fleshy hawthorn
crvi11: crataegus virilis, fleshy hawthorn
crvi4: cryptantha virgata, miner`s candle
crwa2: cryptantha watsonii, watson`s cryptantha
crwi3: crataegus williamsii, black hawthorn
cuap2: cuscuta approximata, alfalfa dodder
cuca: cuscuta californica, chaparral dodder
cucu3: cuscuta curta, bigfruit dodder
cuep: cuscuta epithymum, clover dodder
cufo: cucurbita foetidissima, missouri gourd
cugr: cuscuta gronovii, scaldweed
cuin: cuscuta indecora, bigseed alfalfa dodder
cume4: cuscuta megalocarpa, bigfruit dodder
cuoc: cuscuta occidentalis, chaparral dodder
cupl: cuscuta plattensis, prairie dodder
cupl2: cuscuta planiflora, alfalfa dodder
cuum2: cuscuta umbrosa, scaldweed
cyac: cymopterus acaulis, plains springparsley
cyac2: cyperus acuminatus, tapertip flatsedge
cyal9: cymopterus alpinus, alpine oreoxis
cyar3: cyperus aristatus, bearded flatsedge
cyat: cycloloma atriplicifolium, winged pigweed
cybi: cymopterus bipinnatus, snowline springparsley
cybi6: cyperus bipartitus, slender flatsedge
cybu: cymopterus bulbosus, bulbous springparsley
cybu5: cytherea bulbosa, fairy slipper
cycy5: cylindropyrum cylindricum, jointed goatgrass
cydi10: cystopteris dickieana, brittle bladderfern
cyer2: cyperus erythrorhizos, redroot flatsedge
cyev: cymopterus evertii, evert`s springparsley
cyfa: cypripedium fasciculatum, clustered lady`s slipper
cyfe2: cyperus fendlerianus, fendler`s flatsedge
cyfr2: cystopteris fragilis, brittle bladderfern
cyfu7: cypripedium furcatum, greater yellow lady`s slipper
cyha8: cyperus halei, redroot flatsedge
cyhe3: cymopterus hendersonii, henderson`s wavewing
cyhu4: cymopterus humboldtensis, snowline springparsley
cyin9: cyperus inflexus, bearded flatsedge
cyla10: cymopterus lapidosus, talus springparsley
cyle6: cymopterus lemmonii, alpine false springparsley
cylo: cymopterus longipes, longstalk springparsley
cylo10: cymopterus longilobus, henderson`s wavewing
cyme2: cyperus +mesochoreus, schweinitz`s flatsedge
cymo: cymopterus montanus, mountain springparsley
cymo2: cypripedium montanum, mountain lady`s slipper
cyni2: cyperus niger, black flatsedge
cyni3: cymopterus nivalis, snowline springparsley
cynu5: cynomarathrum nuttallii, nuttall`s biscuitroot
cyof: cynoglossum officinale, gypsyflower
cypa19: cypripedium parviflorum, lesser yellow lady`s slipper
cype8: cynoglossum penicillatum, sleeping combseed
cypl8: cypripedium planipetalum, greater yellow lady`s slipper
cypu10: cypripedium pubescens, greater yellow lady`s slipper
cypu12: cylactis pubescens, dwarf red blackberry
cyra6: cyrtorhyncha ranunculina, tadpole buttercup
cyri: cyperus rivularis, slender flatsedge
cysc3: cyperus schweinitzii, schweinitz`s flatsedge
cysq: cyperus squarrosus, bearded flatsedge
cyte9: cymopterus terebinthinus, turpentine wavewing
cywi3: cymopterus williamsii, williams` springparsley
cyxa: cyclachaena xanthifolia, giant sumpweed
daaf: dasystephana affinis, pleated gentian
daam5: danthonia americana, california oatgrass
daau: dalea aurea, golden prairie clover
daca11: danthonia canadensis, timber oatgrass
daca3: danthonia californica, california oatgrass
daca6: daucus carota, queen anne`s lace
daca7: dalea candida, white prairie clover
dacy: dalea cylindriceps, andean prairie clover
daen: dalea enneandra, nineanther prairie clover
dafl3: dasiphora floribunda, shrubby cinquefoil
dafr3: dasiphora fruticosa, shrubby cinquefoil
dagl: dactylis glomerata, orchardgrass
dain: danthonia intermedia, timber oatgrass
dain2: datura inoxia, pricklyburr
dain4: dasystephana interrupta, pleated gentian
dala7: dalea laxiflora, nineanther prairie clover
dame: datura metel, pricklyburr
daol2: dalea oligophylla, white prairie clover
dapa2: danthonia parryi, parry`s oatgrass
dapu5: dalea purpurea, violet prairie clover
dasp2: danthonia spicata, poverty oatgrass
dath3: danthonia thermalis, poverty oatgrass
daun: danthonia unispicata, onespike danthonia
davi: dalea villosa, silky prairie clover
dawr2: datura wrightii, sacred thorn-apple
deat2: deschampsia atropurpurea, mountain hairgrass
deba2: delphinium barbeyi, subalpine larkspur
debi: delphinium bicolor, little larkspur
debr4: delphinium brownii, sierra larkspur
debr6: descurainia brachycarpa, western tansymustard
debu: delphinium +burkei
deca10: deschampsia calycina, annual hairgrass
deca18: deschampsia caespitosa, tufted hairgrass
deca6: descurainia californica, sierra tansymustard
dece: deschampsia cespitosa, tufted hairgrass
decu5: delphinium cucullatum, duncecap larkspur
deda: deschampsia danthonioides, annual hairgrass
dedi11: delphinium distichum, twospike larkspur
deel: deschampsia elongata, slender hairgrass
deel2: delphinium elatum, candle larkspur
deex: delphinium exaltatum, tall larkspur
dege2: delphinium geyeri, geyer`s larkspur
degl2: delphinium glaucescens, smooth larkspur
degl3: delphinium glaucum, sierra larkspur
degl9: deschampsia glauca, tufted hairgrass
dein11: descurainia intermedia, western tansymustard
dein13: descurainia incisa, mountain tansymustard
dein5: descurainia incana, mountain tansymustard
dema3: deschampsia mackenzieana, tufted hairgrass
dene3: delphinium nelsonii, twolobe larkspur
denu2: delphinium nuttallianum, twolobe larkspur
deoc: delphinium +occidentale, duncecap larkspur
depa11: deschampsia paramushirensis, tufted hairgrass
depa12: deschampsia pacifica, mountain hairgrass
depi: descurainia pinnata, western tansymustard
depu3: deschampsia pumila, tufted hairgrass
deri2: descurainia richardsonii, mountain tansymustard
desc2: delphinium scopulorum, rocky mountain larkspur
desc7: delphinium scopulorum, sierra larkspur
deso: delphinium sonnei, twolobe larkspur
deso2: descurainia sophia, herb sophia
dest3: delphinium strictum
desu2: deschampsia sukatschewii, tufted hairgrass
deto2: descurainia torulosa, wind river tansymustard
diac2: dichanthelium acuminatum, tapered rosette grass
diac3: diplachne acuminata, bearded sprangletop
dian2: diphasium anceps, groundcedar
diar: dianthus armeria, deptford pink
diba: dianthus barbatus, sweetwilliam
dibi3: diholcos bisulcatus, twogrooved milkvetch
dica18: dieteria canescens, hoary tansyaster
dico10: diphasium complanatum, groundcedar
dico7: diphasiastrum complanatum, groundcedar
dico9: distasis concinna, navajo fleabane
dide: dianthus deltoides, maiden pink
dide4: dichanthelium depauperatum, starved panicgrass
didi11: dieteria divaricata, hoary tansyaster
difa4: diplachne fascicularis, bearded sprangletop
difu2: dipsacus fullonum, fuller`s teasel
diin5: distegia involucrata, twinberry honeysuckle
diis: digitaria ischaemum, smooth crabgrass
dila11: dichanthelium lanuginosum, western panicgrass
dili2: dichanthelium linearifolium, slimleaf panicgrass
dima10: diplachne maritima, bearded sprangletop
dima13: dichrophyllum marginatum, snow on the mountain
diol: dichanthelium oligosanthes, heller`s rosette grass
dipe5: dichanthelium perlongum, slimleaf panicgrass
dipi4: diplopappus pinnatifidus, lacy tansyaster
dipu5: dieteria pulverulenta, hoary tansyaster
disa: digitaria sanguinalis, hairy crabgrass
disp: distichlis spicata, inland saltgrass
disp5: dieteria spinulosa, lacy tansyaster
dist3: distichlis stricta, inland saltgrass
disy: dipsacus sylvestris, fuller`s teasel
ditr2: disporum trachycarpum, roughfruit fairybells
diun: dicentra uniflora, longhorn steer`s-head
divi10: dieteria viscosa, hoary tansyaster
diwa: diphasium wallrothii, groundcedar
diwi5: dichanthelium wilcoxianum, fall rosette grass
dobi2: douglasia biflora, rocky mountain dwarf-primrose
doco: dodecatheon conjugens, bonneville shootingstar
docy: dodecatheon cylindrocarpum, bonneville shootingstar
dode5: dondia depressa, pursh seepweed
dofr3: dondia fruticosa, mojave seablite
doje: dodecatheon jeffreyi, sierrra shootingstar
dola2: downingia laeta, great basin calicoflower
domo: douglasia montana, rocky mountain dwarf-primrose
dopa: dodecatheon pauciflorum, darkthroat shootingstar
dopt: doellingeria ptarmicoides, prairie goldenrod
dopu: dodecatheon pulchellum, darkthroat shootingstar
dora2: dodecatheon radicatum, darkthroat shootingstar
dosa2: dodecatheon salinum, darkthroat shootingstar
dozi: dodecatheon zionense, darkthroat shootingstar
drag: drymocallis agrimonioides, tall cinquefoil
dral4: draba albertina, slender draba
dran: drosera anglica, english sundew
drap: draba apiculata, beavertip draba
drar: draba arabisans, rock draba
drar8: drymocallis arguta, tall cinquefoil
dras3: dryopteris assimilis, spreading woodfern
drau: draba aurea, golden draba
drbo: draba borealis, boreal draba
drbr2: draba breweri, cushion draba
drca4: draba cana, cushion draba
drca7: draba caeruleomontana, denseleaf draba
drca8: draba caroliniana, carolina draba
drca9: draba cascadensis, tall draba
drcr: draba crassa, thickleaf draba
drcr2: draba crassifolia, snowbed draba
drda4: draba daurica, smooth draba
drde: draba densifolia, denseleaf draba
drdi2: dryopteris dilatata, spreading woodfern
drdi3: dryopteris disjuncta, pacific oakfern
drdr2: dryopteris dryopteris, western oakfern
drex2: dryopteris expansa, spreading woodfern
drfi2: dryopteris filix-mas, male fern
drfi3: drymocallis fissa, bigflower cinquefoil
drfl: draba fladnizensis, austrian draba
drgl: draba glabella, smooth draba
drgl6: draba globosa, beavertip draba
drhi: draba hirta, smooth draba
drho2: dryas hookeriana, hooker`s mountain-avens
drin2: draba incerta, yellowstone draba
drju: draba juniperina, fewseed draba
drju2: draba juvenilis, longstalk draba
drka2: draba kananaskis, longstalk draba
drla2: draba lanceolata, cushion draba
drla7: draba laevicapsula, yellowstone draba
drli2: dryopteris linnaeana, western oakfern
drlo: draba lonchocarpa, lancepod draba
drlo2: draba longipes, longstalk draba
drlo3: drosera longifolia, english sundew
drlu2: draba lutea, woodland draba
drma6: draba maxima, boreal draba
drmc: draba mccallae, boreal draba
drme: draba megasperma, smooth draba
drmi3: draba minganensis, golden draba
drmi4: draba micrantha, carolina draba
drne: draba nemorosa, woodland draba
drne4: draba neomexicana, golden draba
drne5: draba nelsonii, denseleaf draba
drni: draba nivalis, yellow arctic draba
drni2: draba nitida, slender draba
drno2: draba novolympica, payson`s draba
drnu2: dracocephalum nuttallii, western false dragonhead
droc: dryas octopetala, eightpetal mountain-avens
drol: draba oligosperma, fewseed draba
drpa: draba paysonii, payson`s draba
drpa10: draba parryi, snowbed draba
drpa2: dracocephalum parviflorum, american dragonhead
drpe: draba pectinipila, fewseed draba
drpe4: dracocephalum peltatum, lion`s heart
drpo2: draba porsildii, porsild`s draba
drpr: draba praealta, tall draba
drpr2: draba praecox, spring draba
drre2: draba reptans, carolina draba
drsp: draba spectabilis, showy draba
drsp4: dryopteris spinulosa, spinulose woodfern
drsp9: draba sphaerula, denseleaf draba
drst2: draba stenoloba, alaska draba
drst4: draba streptocarpa, pretty draba
drst6: draba stylaris, cushion draba
drsu7: draba subsessilis, fewseed draba
drth: dracocephalum thymiflorum, thymeleaf dragonhead
drto: draba tonsa, pretty draba
drts: draba tschuktschorum, austrian draba
drve: draba ventosa, wind river draba
drve2: draba verna, spring draba
duar3: dulichium arundinaceum, threeway sedge
duho: dugaldia hoopesii, owl`s-claws
dusi: duschekia sinuata, sitka alder
duvi3: duschekia viridis, mountain alder
dypa: dyssodia papposa, fetid marigold
ecan2: echinacea angustifolia, blacksamson echinacea
eccr: echinochloa crus-galli, barnyardgrass
echy: echinopsilon hyssopifolius, fivehorn smotherweed
eclo: echinocystis lobata, wild cucumber
ecmi: echinochloa microstachya, rough barnyardgrass
ecmu2: echinochloa muricata, rough barnyardgrass
ecoc: echinochloa occidentalis, rough barnyardgrass
ecor3: echinocystis oregana, coastal manroot
ecpa: echinacea pallida, pale purple coneflower
ecpu4: echinochloa pungens, rough barnyardgrass
ecsi3: echinocactus simpsonii, simpson hedgehog cactus
ecvi2: echinocereus viridiflorus, nylon hedgehog cactus
ecvu: echium vulgare, common vipersbugloss
ecwi3: echinochloa wiegandii, rough barnyardgrass
elac: eleocharis acicularis, needle spikerush
elal5: elymus alaskanus, alaskan wheatgrass
elal7: elymus albicans, montana wheatgrass
elam2: elymus ambiguus, colorado wildrye
elan: elaeagnus angustifolia, russian olive
elan3: eleocharis annua, ovate spikerush
elan80: elymus angustus, altai wildrye
elar: elymus arenarius, sand ryegrass
elar10: elymus aristatus, purple wildrye
elar13: elymus arkansanus, hairy wildrye
elar4: +elysitanion aristatum, purple wildrye
elar6: +elyleymus aristatus, purple wildrye
elar9: elaeagnus argentea, silverberry
elau2: elymus australis, virginia wildrye
elba3: elymus bakeri, baker`s wheatgrass
elbe: eleocharis bella, beautiful spikerush
elbe2: eleocharis bernardina, fewflower spikerush
elbe3: elyna bellardii, bellardi bog sedge
elbi2: elodea bifoliata, twoleaf waterweed
elbr3: elodea brandegeeae, canadian waterweed
elbr7: elymus brachystachys, canada wildrye
elbr8: elymus brownii, downy ryegrass
elca15: elaeagnus canadensis, russet buffaloberry
elca16: eleocharis capitata, slender spikerush
elca4: elymus canadensis, canada wildrye
elca7: elodea canadensis, canadian waterweed
elca8: eleocharis calva, bald spikerush
elci2: elymus cinereus, basin wildrye
elco: elaeagnus commutata, silverberry
elco4: elymus condensatus, giant wildrye
elco5: elodea columbiana, western waterweed
elco6: eleocharis coloradoensis, dwarf spikerush
elcr4: elymus crescendus, canada wildrye
elcu2: elymus curvatus, virginia wildrye
elda5: elytrigia dasystachya, streambank wheatgrass
eldi2: eleocharis diandra, blunt spikerush
eldi3: elymus diversiglumis, diverseglume wildrye
elel4: eleocharis elliptica, elliptic spikerush
elel6: elytrigia elongata, tall wheatgrass
elel8: elymus elongatus, tall wheatgrass
elfl: eleocharis flavescens, yellow spikerush
elgi: elymus giganteus, mammoth wildrye
elgl: elymus glaucus, blue wildrye
elgl3: elymus glabriflorus, virginia wildrye
elgr3: elymus griffithii, montana wheatgrass
elgr4: elephantella groenlandica, elephanthead lousewort
elha: +elysitanion hansenii
elha3: elymus +hansenii
elhi2: elymus hirtiflorus, canadian wildrye
elhi4: +elyleymus hirtiflorus, canadian wildrye
elhi5: elymus hirsutiglumis, virginia wildrye
elhi6: elymus hispidus, intermediate wheatgrass
elin4: elymus innovatus, downy ryegrass
elin7: elytrigia intermedia, intermediate wheatgrass
